SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,1648 Norfolk St,Houston,TX,77006,599000,3.0,3.5,Castle Court,2132.0,1720.0,1999.0,2,281.0,,Active,,,https://www.redfin.com/TX/Houston/1648-Norfolk-St-77006/home/29238878,HARMLS,84227813,N,Y,29.7329738,-95.4015555
MLS Listing,,Single Family Residential,1608 Vassar St,Houston,TX,77006,650000,2.0,2.0,North Edgemont,1445.0,5720.0,1935.0,3,450.0,,Active,,,https://www.redfin.com/TX/Houston/1608-Vassar-St-77006/home/29844289,HARMLS,50036775,N,Y,29.7306282,-95.3998405
MLS Listing,,Single Family Residential,1534 Nevada St Unit B,Houston,TX,77006,640000,3.0,3.5,Haddon Manor,2242.0,1680.0,2008.0,3,285.0,173.0,Active,,,https://www.redfin.com/TX/Houston/1534-Nevada-St-77006/unit-B/home/29586039,HARMLS,92352211,N,Y,29.7506553,-95.4001472
MLS Listing,,Townhouse,216 Hawthorne St Unit B,Houston,TX,77006,499999,3.0,3.5,Westmoreland Amd,2566.0,1590.0,1998.0,4,195.0,250.0,Active,,,https://www.redfin.com/TX/Houston/216-Hawthorne-St-77006/unit-B/home/30683676,HARMLS,15476680,N,Y,29.7428052,-95.3827902
MLS Listing,,Single Family Residential,3416 Audubon Pl,Houston,TX,77006,3050000,4.0,4.0,Holley,4699.0,21601.0,1930.0,4,649.0,,Active,,,https://www.redfin.com/TX/Houston/3416-Audubon-Pl-77006/home/29722886,HARMLS,98741784,N,Y,29.7415783,-95.3869001
MLS Listing,,Townhouse,1537 Haddon St,Houston,TX,77006,575000,3.0,3.5,Haddon Manor,2242.0,,2007.0,4,256.0,229.0,Active,,,https://www.redfin.com/TX/Houston/1537-Haddon-St-77006/home/29586041,HARMLS,18568784,N,Y,29.7507817,-95.4003328
MLS Listing,,Single Family Residential,4413 Roseland St,Houston,TX,77006,474000,2.0,1.0,Roseland,1179.0,5000.0,1910.0,4,402.0,,Active,,,https://www.redfin.com/TX/Houston/4413-Roseland-St-77006/home/29738227,HARMLS,25895434,N,Y,29.7328611,-95.3895592
MLS Listing,,Single Family Residential,5001 Mandell,Houston,TX,77006,1000000,3.0,2.5,"""Edgemont, Boulevard Oaks""",2253.0,7605.0,1934.0,4,444.0,67.0,Active,,,https://www.redfin.com/TX/Houston/5001-Mandell-St-77006/home/29820180,HARMLS,77578908,N,Y,29.7287246,-95.3992624
MLS Listing,,Condo/Co-op,3614 Montrose Blvd #701,Houston,TX,77006,305000,2.0,2.0,Montrose,1078.0,,1964.0,4,283.0,1214.0,Active,,,https://www.redfin.com/TX/Houston/3614-Montrose-Blvd-77006/unit-701/home/30423539,HARMLS,33933210,N,Y,29.7398638,-95.3914912
MLS Listing,,Townhouse,808 Marshall St,Houston,TX,77006,490000,3.0,2.5,Montrose,1996.0,1525.0,1983.0,4,245.0,,Active,,,https://www.redfin.com/TX/Houston/808-Marshall-St-77006/home/29723841,HARMLS,20487717,N,Y,29.7400115,-95.3893594
MLS Listing,,Townhouse,4437 Yoakum Blvd,Houston,TX,77006,599900,3.0,2.5,Whitland Place T/h,2723.0,2262.0,1978.0,5,220.0,225.0,Active,,,https://www.redfin.com/TX/Houston/4437-Yoakum-Blvd-77006/home/30319660,HARMLS,36313747,N,Y,29.733136,-95.3918757
MLS Listing,,Single Family Residential,215 Drew St,Houston,TX,77006,675000,3.0,3.5,Baldwin Street Lndg Amd P,2572.0,1710.0,2020.0,5,262.0,82.0,Active,,,https://www.redfin.com/TX/Houston/215-Drew-St-77006/home/175074775,HARMLS,19778088,N,Y,29.7481818,-95.3814143
MLS Listing,,Townhouse,1465 Missouri St,Houston,TX,77006,590000,3.0,3.5,Commonwealth Court,2426.0,1853.0,2002.0,5,243.0,138.0,Active,,,https://www.redfin.com/TX/Houston/1465-Missouri-St-77006/home/30724317,HARMLS,31199028,N,Y,29.7457169,-95.3948669
MLS Listing,,Multi-Family (5+ Unit),1317 Hawthorne St #12,Houston,TX,77006,1400000,12.0,,Montrose,10114.0,,1950.0,6,138.0,,Active,,,https://www.redfin.com/TX/Houston/1317-Hawthorne-St-77006/unit-12/home/29724179,HARMLS,25452753,N,Y,29.7421536,-95.3950856
MLS Listing,,Condo/Co-op,3402 Garrott St #4,Houston,TX,77006,220000,1.0,1.0,Garrott T/h Condo,646.0,13302.0,1968.0,6,341.0,259.0,Active,,,https://www.redfin.com/TX/Houston/3402-Garrott-St-77006/unit-4/home/30445034,HARMLS,29106187,N,Y,29.7421886,-95.3857634
MLS Listing,,Townhouse,328 Bomar St,Houston,TX,77006,595000,3.0,3.5,Balconies of Bomar,2688.0,1857.0,2009.0,6,221.0,183.0,Active,,,https://www.redfin.com/TX/Houston/328-Bomar-St-77006/home/34196365,HARMLS,98049246,N,Y,29.7521472,-95.3864708
MLS Listing,,Single Family Residential,1214 W Drew St,Houston,TX,77006,1695000,4.0,4.5,Westover,3792.0,5000.0,2017.0,6,447.0,,Active,,,https://www.redfin.com/TX/Houston/1214-W-Drew-St-77006/home/29763649,HARMLS,66144805,N,Y,29.749906,-95.3947453
MLS Listing,,Condo/Co-op,2510 Travis St #102,Houston,TX,77006,229000,1.0,1.0,Travis Lofts,1136.0,,2011.0,7,202.0,494.0,Active,,,https://www.redfin.com/TX/Houston/2510-Travis-St-77006/unit-102/home/43502073,HARMLS,72960691,N,Y,29.746555,-95.3748575
MLS Listing,,Condo/Co-op,3311 Yupon St #604,Houston,TX,77006,395000,2.0,2.0,Tremont Tower,1434.0,,2003.0,7,275.0,626.0,Active,,,https://www.redfin.com/TX/Houston/3311-Yupon-St-77006/unit-604/home/29329153,HARMLS,67624468,N,Y,29.7429811,-95.3953597
MLS Listing,,Single Family Residential,1101 Missouri St,Houston,TX,77006,575000,2.0,2.5,Hyde Park Annex Amd,3032.0,2073.0,1997.0,9,190.0,472.0,Active,,,https://www.redfin.com/TX/Houston/1101-Missouri-St-77006/home/29689204,HARMLS,84706181,N,Y,29.7461159,-95.3920997
MLS Listing,,Single Family Residential,423 Marshall St,Houston,TX,77006,799000,4.0,3.5,Westmoreland,4960.0,3125.0,1999.0,9,161.0,,Active,,,https://www.redfin.com/TX/Houston/423-Marshall-St-77006/home/29762758,HARMLS,70995858,N,Y,29.7400167,-95.3827266
MLS Listing,,Single Family Residential,1526 Welch St,Houston,TX,77006,550000,4.0,2.0,Lucile Place,2284.0,5230.0,1945.0,10,241.0,,Active,,,https://www.redfin.com/TX/Houston/1526-Welch-St-77006/home/29985480,HARMLS,18447593,N,Y,29.7494738,-95.3990475
MLS Listing,,Single Family Residential,1320 Vassar St,Houston,TX,77006,1799000,6.0,5.0,Vassar Place R/p,3700.0,8093.0,2022.0,10,486.0,25.0,Active,,,https://www.redfin.com/TX/Houston/1320-Vassar-St-77006/home/29935553,HARMLS,93156960,N,Y,29.7308282,-95.3960212
MLS Listing,,Townhouse,1102 California St,Houston,TX,77006,539000,3.0,2.5,Hyde Park Annex Amd,2858.0,1705.0,1997.0,11,189.0,446.0,Active,,,https://www.redfin.com/TX/Houston/1102-California-St-77006/home/29689201,HARMLS,15284738,N,Y,29.7456339,-95.3921259
MLS Listing,,Single Family Residential,1210 Bartlett St,Houston,TX,77006,725000,3.0,3.5,Museum District,2564.0,1529.0,2017.0,14,283.0,,Active,,,https://www.redfin.com/TX/Houston/1210-Bartlett-St-77006/home/66048491,HARMLS,45016637,N,Y,29.7278717,-95.3940772
MLS Listing,,Townhouse,2615 Albany St,Houston,TX,77006,475000,3.0,3.5,Helena Park,2407.0,1594.0,2003.0,14,197.0,183.0,Active,,,https://www.redfin.com/TX/Houston/2615-Albany-St-77006/home/29176739,HARMLS,59620148,N,Y,29.7495941,-95.3819417
MLS Listing,,Single Family Residential,1209 Bomar St,Houston,TX,77006,895000,4.0,2.0,Hyde Park,2464.0,5000.0,1920.0,14,363.0,,Active,,,https://www.redfin.com/TX/Houston/1209-Bomar-St-77006/home/29738198,HARMLS,51878861,N,Y,29.7515552,-95.394529
MLS Listing,,Townhouse,1112 Autrey St Unit C,Houston,TX,77006,600000,3.0,3.5,112 Autrey Twnhms,2868.0,1674.0,2008.0,16,209.0,,Active,,,https://www.redfin.com/TX/Houston/1112-Autrey-St-77006/unit-C/home/29630675,HARMLS,19116201,N,Y,29.7310484,-95.3927884
MLS Listing,,Townhouse,705 Chelsea Blvd,Houston,TX,77006,599999,3.0,3.5,South End Villa,2717.0,1438.0,1997.0,17,221.0,,Active,,,https://www.redfin.com/TX/Houston/705-Chelsea-Blvd-77006/home/29745490,HARMLS,17308159,N,Y,29.7305298,-95.388451
MLS Listing,,Single Family Residential,1510 Bonnie Brae St,Houston,TX,77006,950000,4.0,2.5,Castle Court Add Rep,2920.0,6000.0,1920.0,17,325.0,,Active,,,https://www.redfin.com/TX/Houston/1510-Bonnie-Brae-St-77006/home/29772013,HARMLS,20645196,N,Y,29.7337785,-95.3984364
MLS Listing,,Multi-Family (2-4 Unit),1551 Castle Ct,Houston,TX,77006,750000,5.0,1.0,Castle Court,2622.0,7100.0,1939.0,18,286.0,,Active,,,https://www.redfin.com/TX/Houston/1551-Castle-Ct-77006/home/29771939,HARMLS,46813770,N,Y,29.7316253,-95.39872
MLS Listing,,Condo/Co-op,510 Lovett Blvd #206,Houston,TX,77006,339000,2.0,2.0,Montrose,1437.0,,2008.0,20,236.0,722.0,Active,,,https://www.redfin.com/TX/Houston/510-Lovett-Blvd-77006/unit-206/home/34241003,HARMLS,75077539,N,Y,29.7438188,-95.3878203
MLS Listing,,Single Family Residential,815 Fairview Ave,Houston,TX,77006,500000,3.0,3.5,Fairview,2034.0,2315.0,1985.0,23,246.0,,Active,,,https://www.redfin.com/TX/Houston/815-Fairview-Ave-77006/home/29670567,HARMLS,24756041,N,Y,29.7479843,-95.390139
MLS Listing,,Vacant Land,0 Tuam St,Houston,TX,77004,200000,,,Wilson Wm A,,5000.0,,23,,,Active,,,https://www.redfin.com/TX/Houston/0-Tuam-St-77006/home/185123022,HARMLS,25572697,N,Y,29.7486517,-95.3839948
MLS Listing,,Single Family Residential,1338 Banks St,Houston,TX,77006,1775000,4.0,4.0,Ranch Estates,4826.0,6300.0,1999.0,24,368.0,4.0,Active,,,https://www.redfin.com/TX/Houston/1338-Banks-St-77006/home/29995222,HARMLS,18854751,N,Y,29.729987,-95.3966134
MLS Listing,,Single Family Residential,1415 Bonnie Brae St Unit F,Houston,TX,77006,599000,3.0,3.5,Bonnie Brae Manors,2338.0,1409.0,2006.0,24,256.0,,Active,,,https://www.redfin.com/TX/Houston/1415-Bonnie-Brae-St-77006/unit-F/home/29505345,HARMLS,70829614,N,Y,29.7331167,-95.397636
MLS Listing,,Townhouse,406 Mcgowen St,Houston,TX,77006,544900,3.0,3.5,Mcgowen Street,3511.0,2200.0,2001.0,26,155.0,324.0,Active,,,https://www.redfin.com/TX/Houston/406-McGowen-St-77006/home/29157435,HARMLS,48427545,N,Y,29.7481066,-95.3791535
MLS Listing,,Single Family Residential,1214 Milford St,Houston,TX,77006,1950000,3.0,3.5,Turner N P,3723.0,7750.0,1930.0,27,524.0,,Active,,,https://www.redfin.com/TX/Houston/1214-Milford-St-77006/home/29761901,HARMLS,48192033,N,Y,29.7295043,-95.3943028
MLS Listing,,Condo/Co-op,3402 Garrott St #13,Houston,TX,77006,215000,1.0,1.0,Garrott T/h Condo,646.0,13266.0,1968.0,27,333.0,265.0,Active,,,https://www.redfin.com/TX/Houston/3402-Garrott-St-77006/unit-13/home/30445043,HARMLS,17581681,N,Y,29.7421886,-95.3857634
MLS Listing,,Townhouse,4442 Yoakum Blvd,Houston,TX,77006,725000,3.0,3.5,Montrose,2699.0,2348.0,2018.0,27,269.0,125.0,Active,,,https://www.redfin.com/TX/Houston/4442-Yoakum-Blvd-77006/home/66048180,HARMLS,61987669,N,Y,29.7329516,-95.393008
MLS Listing,,Single Family Residential,1547 Nevada St,Houston,TX,77006,899999,4.0,4.5,Nevada Street Grove,3092.0,2117.0,2016.0,28,291.0,,Active,,,https://www.redfin.com/TX/Houston/1547-Nevada-St-77006/home/112824880,HARMLS,17966153,N,Y,29.7500462,-95.400203
MLS Listing,,Townhouse,1107 Berthea St Unit B,Houston,TX,77006,1699000,3.0,3.5,Berthea Street Grove,3739.0,2375.0,2020.0,31,454.0,,Active,,,https://www.redfin.com/TX/Houston/1107-Berthea-St-77006/unit-B/home/170263183,HARMLS,295595,N,Y,29.7267154,-95.3924418
MLS Listing,,Condo/Co-op,510 Lovett Blvd #203,Houston,TX,77006,255000,1.0,1.0,Lovett Place Condo,1007.0,,2008.0,32,253.0,440.0,Active,,,https://www.redfin.com/TX/Houston/510-Lovett-Blvd-77006/unit-203/home/34240991,HARMLS,91526846,N,Y,29.7438188,-95.3878203
MLS Listing,,Townhouse,415 Lovett Blvd Unit G,Houston,TX,77006,799000,3.0,3.5,Montrose Add Pt Rep 5,3001.0,1579.0,2015.0,33,266.0,233.0,Active,,,https://www.redfin.com/TX/Houston/415-Lovett-Blvd-77006/unit-G/home/110204231,HARMLS,15254957,N,Y,29.7431841,-95.3864941
MLS Listing,,Single Family Residential,107 Willard St,Houston,TX,77006,637000,3.0,3.5,Genesee Street Add,2708.0,1677.0,2010.0,33,235.0,,Active,,,https://www.redfin.com/TX/Houston/107-Willard-St-77006/home/29609620,HARMLS,68975501,N,Y,29.7508862,-95.3843713
MLS Listing,,Single Family Residential,1208 Willard St,Houston,TX,77006,1749000,3.0,3.5,Rosedale,4175.0,5000.0,2023.0,34,419.0,,Active,,,https://www.redfin.com/TX/Houston/1208-Willard-St-77006/home/29738202,HARMLS,34424314,N,Y,29.7512439,-95.3943437
MLS Listing,,Townhouse,1249 Peden St Unit A,Houston,TX,77006,749000,3.0,3.5,Victoria Court,2248.0,1735.0,2022.0,38,333.0,100.0,Active,,,https://www.redfin.com/TX/Houston/1249-Peden-St-77006/unit-A/home/176846988,HARMLS,91446934,N,Y,29.7522931,-95.3957139
MLS Listing,,Townhouse,204 Marshall Unit 3 St,Houston,TX,77006,410000,2.0,2.5,Westmoreland Add,1756.0,1095.0,1984.0,38,233.0,,Active,,,https://www.redfin.com/TX/Houston/204-Marshall-St-77006/unit-3/home/29150238,HARMLS,49501588,N,Y,29.7394638,-95.385322
MLS Listing,,Single Family Residential,4505 Mandell St,Houston,TX,77006,900000,4.0,4.5,Castle Court R/p,3220.0,1819.0,1999.0,38,280.0,340.0,Active,,,https://www.redfin.com/TX/Houston/4505-Mandell-St-77006/home/30712223,HARMLS,85396072,N,Y,29.732657,-95.3994078
MLS Listing,,Townhouse,4416 Mandell St,Houston,TX,77006,550000,3.0,2.5,Castle Court,2163.0,1641.0,1997.0,39,254.0,,Active,,,https://www.redfin.com/TX/Houston/4416-Mandell-St-77006/home/29771962,HARMLS,55173658,N,Y,29.7330324,-95.3997058
MLS Listing,,Single Family Residential,1400 Maryland St,Houston,TX,77006,1550000,5.0,4.5,Hyde Park Add,3148.0,6250.0,2010.0,39,492.0,,Active,,,https://www.redfin.com/TX/Houston/1400-Maryland-St-77006/home/29689057,HARMLS,57968966,N,Y,29.7486582,-95.3958162
MLS Listing,,Single Family Residential,1655 Marshall St,Houston,TX,77006,2075000,4.0,4.5,West Mandell Place,4614.0,6300.0,2022.0,40,450.0,,Active,,,https://www.redfin.com/TX/Houston/1655-Marshall-St-77006/home/29824546,NTREIS,20285695,N,Y,29.7392643,-95.4016433
MLS Listing,,Multi-Family (2-4 Unit),1647 Hawthorne St,Houston,TX,77006,540000,0.0,1.0,West Mandell Place,1488.0,5300.0,1925.0,41,363.0,,Active,,,https://www.redfin.com/TX/Houston/1647-Hawthorne-St-77006/home/29824561,HARMLS,45555425,N,Y,29.7417753,-95.4013673
MLS Listing,,Single Family Residential,1324 Hyde Park Blvd,Houston,TX,77006,999000,3.0,3.5,Hyde Park,3686.0,1919.0,2013.0,41,271.0,13.0,Active,,,https://www.redfin.com/TX/Houston/1324-Hyde-Park-Blvd-77006/home/52561830,HARMLS,19699301,N,Y,29.7475299,-95.3946846
MLS Listing,,Townhouse,4822 Travis St,Houston,TX,77002,550000,4.0,2.5,South End Villa,3005.0,2500.0,1999.0,42,183.0,,Active,,,https://www.redfin.com/TX/Houston/4822-Travis-St-77002/home/30712390,HARMLS,21331407,N,Y,29.7309131,-95.386808
MLS Listing,,Single Family Residential,1601 Bonnie Brae St,Houston,TX,77006,1574000,4.0,5.0,Castle Court,3960.0,7200.0,1930.0,49,397.0,,Active,,,https://www.redfin.com/TX/Houston/1601-Bonnie-Brae-St-77006/home/29771949,HARMLS,58802309,N,Y,29.7333512,-95.3997125
MLS Listing,,Condo/Co-op,1410 Hyde Park Blvd #112,Houston,TX,77006,480000,2.0,2.0,Hyde Park,1786.0,33349.0,1976.0,52,269.0,433.0,Active,,,https://www.redfin.com/TX/Houston/1410-Hyde-Park-Blvd-77006/unit-112/home/144618292,HARMLS,81621920,N,Y,29.7473027,-95.3955848
MLS Listing,,Condo/Co-op,1410 Hyde Park Blvd #211,Houston,TX,77006,550000,2.0,2.0,Hyde Park,2173.0,33349.0,1976.0,52,253.0,526.0,Active,,,https://www.redfin.com/TX/Houston/1410-Hyde-Park-Blvd-77006/unit-211/home/105561921,HARMLS,92479227,N,Y,29.747267,-95.3957556
MLS Listing,,Condo/Co-op,1410 Hyde Park Blvd #107,Houston,TX,77006,339000,1.0,1.0,Hyde Park,977.0,33350.0,1976.0,52,347.0,237.0,Active,,,https://www.redfin.com/TX/Houston/1410-Hyde-Park-Blvd-77006/unit-107/home/170248949,HARMLS,38762155,N,Y,29.747267,-95.3957556
MLS Listing,,Single Family Residential,1122 W Drew St,Houston,TX,77006,1195000,3.0,4.0,Hyde Park Estates,3434.0,2343.0,2017.0,53,348.0,,Active,,,https://www.redfin.com/TX/Houston/1122-W-Drew-St-77006/home/143335417,HARMLS,60047516,N,Y,29.749949,-95.3933687
MLS Listing,,Townhouse,505 W Alabama St Unit B,Houston,TX,77006,535000,3.0,3.5,Five Hundred Five,3046.0,2646.0,2005.0,55,176.0,,Active,,,https://www.redfin.com/TX/Houston/505-W-Alabama-St-77006/unit-B/home/29356435,HARMLS,75911566,N,Y,29.7386509,-95.3859216
MLS Listing,,Townhouse,2911 Helena St,Houston,TX,77006,549900,3.0,2.5,Twenty Nine Eleven Helena Th,2761.0,3654.0,1972.0,56,199.0,,Active,,,https://www.redfin.com/TX/Houston/2911-Helena-St-77006/home/29669931,HARMLS,76520159,N,Y,29.7471188,-95.3825441
MLS Listing,,Townhouse,220 Avondale St #1,Houston,TX,77006,589999,3.0,3.5,Avondale Twnhms,2821.0,1846.0,2000.0,57,209.0,,Active,,,https://www.redfin.com/TX/Houston/220-Avondale-St-77006/unit-1/home/184689882,HARMLS,93165496,N,Y,29.7453397,-95.3844942
MLS Listing,,Condo/Co-op,2510 Travis #202,Houston,TX,77006,279900,1.0,1.0,Travis Lofts,1136.0,,2011.0,59,246.0,500.0,Active,,,https://www.redfin.com/TX/Houston/2510-Travis-St-77006/unit-202/home/43502075,HARMLS,73941434,N,Y,29.746555,-95.3748575
MLS Listing,,Single Family Residential,909 Willard St,Houston,TX,77006,589000,3.0,3.5,Weston,2409.0,1544.0,2023.0,59,244.0,,Active,,,https://www.redfin.com/TX/Houston/909-Willard-St-77006/home/170255941,HARMLS,71386178,N,Y,29.750657,-95.3910308
MLS Listing,,Townhouse,1422 Fairview Ave,Houston,TX,77006,475000,2.0,2.5,Magnolia T/h Condo,1667.0,2050.0,1985.0,61,285.0,,Active,,,https://www.redfin.com/TX/Houston/1422-Fairview-Ave-77006/home/30601760,HARMLS,30618241,N,Y,29.7477849,-95.3961368
MLS Listing,,Multi-Family (2-4 Unit),235 Westheimer Rd,Houston,TX,77006,1850000,0.0,6.0,Avondale,4976.0,5500.0,1929.0,70,372.0,,Active,,,https://www.redfin.com/TX/Houston/235-Westheimer-Rd-77006/home/112830957,HARMLS,73110455,N,Y,29.7444355,-95.3843454
MLS Listing,,Single Family Residential,109 Stratford St,Houston,TX,77006,2099000,5.0,4.5,Avondale,6288.0,18000.0,1910.0,73,334.0,,Active,,,https://www.redfin.com/TX/Houston/109-Stratford-St-77006/home/29646979,HARMLS,16506341,N,Y,29.7467007,-95.3825493
MLS Listing,,Single Family Residential,1412 South Blvd,Houston,TX,77006,4100000,3.0,6.5,Broadacres,4038.0,38295.0,1940.0,84,1015.0,333.0,Active,,,https://www.redfin.com/TX/Houston/1412-South-Blvd-77006/home/29820128,HARMLS,20197407,N,Y,29.7270405,-95.3977591
MLS Listing,,Single Family Residential,1206 W Drew St,Houston,TX,77006,1549000,4.0,5.5,Westover,4098.0,5000.0,2016.0,87,378.0,,Active,,,https://www.redfin.com/TX/Houston/1206-W-Drew-St-77006/home/29763653,HARMLS,8660926,N,Y,29.7499008,-95.3940983
MLS Listing,,Single Family Residential,1808 Fairview Ave Unit A,Houston,TX,77006,1065000,4.0,4.0,Montrose Manor,3694.0,2250.0,2017.0,95,288.0,,Active,,,https://www.redfin.com/TX/Houston/1808-Fairview-Ave-77006/unit-A/home/112814711,HARMLS,98616326,N,Y,29.745673,-95.4005266
MLS Listing,,Single Family Residential,118 Tuam St,Houston,TX,77006,1399000,3.0,3.5,Twenty Nine Eleven Helena Townhomes,4088.0,6250.0,2007.0,101,342.0,,Active,,,https://www.redfin.com/TX/Houston/118-Tuam-St-77006/home/29670941,HARMLS,80867479,N,Y,29.7476867,-95.3830969
MLS Listing,,Condo/Co-op,1212 Fairview Ave Unit L,Houston,TX,77006,324900,2.0,2.5,Fairview Place T/h Condo,1152.0,,1981.0,103,282.0,270.0,Active,,,https://www.redfin.com/TX/Houston/1212-Fairview-Ave-77006/unit-L/home/30523020,HARMLS,38519952,N,Y,29.7483248,-95.3931117
MLS Listing,,Single Family Residential,1723 Dunlavy St,Houston,TX,77006,665000,3.0,3.5,Square on Dunlavy,2648.0,1525.0,2021.0,106,251.0,,Active,,,https://www.redfin.com/TX/Houston/1723-Dunlavy-St-77006/home/182022200,HARMLS,37903233,N,Y,29.7499827,-95.4019409
MLS Listing,,Single Family Residential,1803 Dunlavy St,Houston,TX,77006,665000,3.0,3.5,Square on Dunlavy,2648.0,1525.0,2021.0,106,251.0,,Active,,,https://www.redfin.com/TX/Houston/1803-Dunlavy-St-77006/home/182022143,HARMLS,11438690,N,Y,29.7497753,-95.4019381
MLS Listing,,Single Family Residential,1615 W Main St,Houston,TX,77006,699000,2.0,1.0,Lancaster Place Ext Sec 02,1474.0,6250.0,1929.0,123,474.0,,Active,,,https://www.redfin.com/TX/Houston/1615-W-Main-St-77006/home/29817862,HARMLS,4408867,N,Y,29.7358589,-95.4000105
MLS Listing,,Single Family Residential,906 Willard St,Houston,TX,77006,1049900,4.0,3.5,Cave E W,2951.0,3900.0,2002.0,123,356.0,,Active,,,https://www.redfin.com/TX/Houston/906-Willard-St-77006/home/29656955,HARMLS,19121539,N,Y,29.7510291,-95.3909125
MLS Listing,,Single Family Residential,904 Willard St,Houston,TX,77006,474900,2.0,1.0,Cave E W,975.0,3900.0,1915.0,123,487.0,,Active,,,https://www.redfin.com/TX/Houston/904-Willard-St-77006/home/29656952,HARMLS,89287804,N,Y,29.7509901,-95.3907554
MLS Listing,,Vacant Land,Tract 4 Mcgowen St,Houston,TX,77004,80000,,,Wilson Wm A,,2500.0,,125,,,Active,,,https://www.redfin.com/TX/Houston/4-McGowen-St-77006/home/183629128,HARMLS,75833013,N,Y,29.7498865,-95.3822469
MLS Listing,,Multi-Family (2-4 Unit),1640 W Alabama St,Houston,TX,77006,850000,4.0,2.0,Mandell Place,3296.0,6250.0,1928.0,126,258.0,,Active,,,https://www.redfin.com/TX/Houston/1640-W-Alabama-St-77006/home/148042696,HARMLS,35987576,N,Y,29.7388892,-95.4010197
MLS Listing,,Multi-Family (2-4 Unit),813 Fargo St #4,Houston,TX,77006,844900,0.0,,Fairview,3160.0,5000.0,1949.0,138,267.0,,Active,,,https://www.redfin.com/TX/Houston/813-Fargo-St-77006/unit-4/home/29670550,HARMLS,21590608,N,Y,29.7486183,-95.390142
MLS Listing,,Single Family Residential,1707 Stanford St,Houston,TX,77006,799000,4.0,2.0,Koska Villas,2564.0,7013.0,1929.0,158,312.0,,Active,,,https://www.redfin.com/TX/Houston/1707-Stanford-St-77006/home/29494139,HARMLS,87541202,N,Y,29.7521542,-95.3886897
MLS Listing,,Multi-Family (5+ Unit),630 W Alabama St #7,Houston,TX,77006,840000,8.0,1.0,Montrose,3392.0,7800.0,1940.0,161,248.0,,Active,,,https://www.redfin.com/TX/Houston/630-W-Alabama-St-77006/unit-7/home/29722888,HARMLS,10693295,N,Y,29.7389984,-95.3877649
MLS Listing,,Single Family Residential,911 Bomar St,Houston,TX,77006,700000,3.0,2.0,Cave E W,1742.0,3900.0,1915.0,161,402.0,,Active,,,https://www.redfin.com/TX/Houston/911-Bomar-St-77006/home/29656949,HARMLS,77529675,N,Y,29.7512963,-95.3909996
MLS Listing,,Townhouse,202 Hyde Park Blvd,Houston,TX,77006,439900,3.0,2.5,Fairgrounds Ext,1944.0,2400.0,1978.0,176,226.0,,Active,,,https://www.redfin.com/TX/Houston/202-Hyde-Park-Blvd-77006/home/29671009,HARMLS,19279865,N,Y,29.7476662,-95.3850376
MLS Listing,,Single Family Residential,215 Marshall St,Houston,TX,77006,649000,3.0,3.5,Westmoreland,2990.0,6250.0,1940.0,181,217.0,,Active,,,https://www.redfin.com/TX/Houston/215-Marshall-St-77006/home/29762746,HARMLS,75872842,N,Y,29.7400027,-95.3850011
MLS Listing,,Multi-Family (2-4 Unit),1000 Missouri St,Houston,TX,77006,950000,12.0,1.0,Hyde Park Annex,3416.0,5005.0,1932.0,219,278.0,,Active,,,https://www.redfin.com/TX/Houston/1000-Missouri-St-77006/home/29689217,HARMLS,81693949,N,Y,29.7465145,-95.3907989
MLS Listing,,Vacant Land,2 Chelsea Blvd,Houston,TX,77006,1950000,,,South End Villa,,13054.0,,223,,,Active,,,https://www.redfin.com/TX/Houston/2-Chelsea-Blvd-77006/home/148041537,HARMLS,6165191,N,Y,29.7310276,-95.3887566
MLS Listing,,Single Family Residential,615 Peden St,Houston,TX,77006,1095000,3.0,4.0,Avon Place,2891.0,5090.0,1930.0,232,379.0,,Active,,,https://www.redfin.com/TX/Houston/615-Peden-St-77006/home/29826430,HARMLS,69522725,N,Y,29.7524015,-95.3887536
MLS Listing,,Multi-Family (5+ Unit),2518 Grant St,Houston,TX,77006,1550000,13.0,1.0,Hyde Park,2312.0,8100.0,1939.0,236,670.0,,Active,,,https://www.redfin.com/TX/Houston/2518-Grant-St-77006/home/181776527,HARMLS,57930099,N,Y,29.7467911,-95.390973
MLS Listing,,Single Family Residential,100 Avondale St Unit A,Houston,TX,77006,599000,3.0,3.5,Avondale Gardens,2584.0,4091.0,2002.0,237,232.0,,Active,,,https://www.redfin.com/TX/Houston/100-Avondale-St-77006/unit-A/home/29198816,HARMLS,67329238,N,Y,29.745321,-95.3820239
MLS Listing,,Single Family Residential,4310 Yoakum Blvd,Houston,TX,77006,2349000,4.0,3.5,Rossmoyne,4451.0,17550.0,1915.0,276,528.0,,Active,,,https://www.redfin.com/TX/Houston/4310-Yoakum-Blvd-77006/home/29738811,HARMLS,82519539,N,Y,29.7338207,-95.3929109
